key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
90,10099,"Smithing","RecipeLevelTable#26","Crowsbeak Hammer",1,"Iron Ingot",1,"Undyed Cotton Cloth",1,"Walnut Lumber",1,"Clove Oil",1,"",0,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
91,10097,"Smithing","RecipeLevelTable#26","Thunderstorm Axe",1,"Inferno Axe",1,"Iron Ingot",1,"Silver Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,"","",False
92,10103,"Smithing","RecipeLevelTable#27","Initiate's File",1,"Iron Ingot",2,"Toad Leather",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
93,10104,"Smithing","RecipeLevelTable#27","Initiate's Pliers",1,"Iron Ingot",1,"Iron Rivets",1,"Crab Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
94,10105,"Smithing","RecipeLevelTable#27","Iron Dolabra",1,"Iron Ingot",1,"Iron Plate",1,"Walnut Lumber",1,"Aldgoat Leather",1,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
95,10106,"Smithing","RecipeLevelTable#28","Steel Broadsword",1,"Steel Ingot",1,"Walnut Lumber",1,"Wolf Fang",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
96,10108,"Smithing","RecipeLevelTable#28","Iron Chocobotail Saw",1,"Iron Ingot",1,"Iron Rivets",1,"Walnut Lumber",1,"Brass Ingot",1,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
97,10107,"Smithing","RecipeLevelTable#28","Spiked Steel Labrys",1,"Steel Ingot",3,"Walnut Lumber",1,"Toad Leather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
98,10109,"Smithing","RecipeLevelTable#29","Steel Rivets",1,"Steel Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,,0,"Aspect: None",0,False,50,100,58,0,0,0,0,0,"",True,True,"","",False
99,10113,"Smithing","RecipeLevelTable#29","Iron Head Knife",1,"Iron Ingot",1,"Walnut Lumber",1,"Mudstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
100,10114,"Smithing","RecipeLevelTable#29","Plumed Iron Hatchet",1,"Iron Ingot",1,"Walnut Lumber",1,"Chocobo Feather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
101,10111,"Smithing","RecipeLevelTable#29","Heavy Crowsbeak Hammer",1,"Crowsbeak Hammer",1,"Iron Ingot",1,"Clove Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,"","",False
102,10110,"Smithing","RecipeLevelTable#29","Steel Claws",1,"Steel Plate",1,"Steel Ingot",1,"Walnut Lumber",1,"Fish Glue",1,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
103,10112,"Smithing","RecipeLevelTable#29","Wrapped Iron Raising Hammer",1,"Iron Raising Hammer",1,"Walnut Lumber",1,"Toad Leather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,"","",False
104,10117,"Smithing","RecipeLevelTable#30","Steel Chaser Hammer",1,"Steel Ingot",1,"Steel Rivets",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
105,10119,"Smithing","RecipeLevelTable#30","Steel Pickaxe",1,"Steel Ingot",1,"Undyed Velveteen",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
106,10120,"Smithing","RecipeLevelTable#30","Steel Sledgehammer",1,"Steel Ingot",1,"Walnut Lumber",1,"Fish Glue",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
107,10118,"Smithing","RecipeLevelTable#30","Silver Head Knife",1,"Iron Head Knife",1,"Mudstone Whetstone",1,"Silver Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,"","",False
108,10116,"Smithing","RecipeLevelTable#30","Bas-relief Steel Saw",1,"Steel Ingot",1,"Steel Rivets",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
109,10123,"Smithing","RecipeLevelTable#31","Steel Awl",1,"Steel Ingot",1,"Walnut Lumber",1,"Crab Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
110,10122,"Smithing","RecipeLevelTable#31","Steel Claw Hammer",1,"Steel Ingot",1,"Walnut Lumber",1,"Crab Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
111,10121,"Smithing","RecipeLevelTable#31","Steel Falchion",1,"Steel Ingot",2,"Walnut Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
112,10128,"Smithing","RecipeLevelTable#32","Steel Culinary Knife",1,"Steel Ingot",1,"Walnut Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
113,10124,"Smithing","RecipeLevelTable#32","Steel Bardiche",1,"Steel Ingot",2,"Yew Branch",1,"Wolf Fang",1,"Fish Glue",1,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
114,10127,"Smithing","RecipeLevelTable#32","Steel Mortar",1,"Steel Ingot",2,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
115,10125,"Smithing","RecipeLevelTable#32","Steel Cross-pein Hammer",1,"Steel Ingot",1,"Undyed Velveteen",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
116,10126,"Smithing","RecipeLevelTable#32","Steel Ornamental Hammer",1,"Steel Ingot",1,"Steel Rivets",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
117,10132,"Smithing","RecipeLevelTable#33","Steel Scythe",1,"Steel Ingot",1,"Walnut Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
118,10130,"Smithing","RecipeLevelTable#33","Wrapped Steel Sledgehammer",1,"Steel Sledgehammer",1,"Fish Glue",1,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,"","",False
119,10144,"Smithing","RecipeLevelTable#35","Plumed Steel Hatchet",1,"Steel Ingot",1,"Yew Lumber",1,"Chocobo Feather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
120,10129,"Smithing","RecipeLevelTable#33","Steel Dolabra",1,"Steel Ingot",1,"Steel Plate",1,"Oak Lumber",1,"Undyed Velveteen",1,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
121,10137,"Smithing","RecipeLevelTable#34","Steel File",1,"Steel Ingot",2,"Toad Leather",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
122,10138,"Smithing","RecipeLevelTable#34","Steel Doming Hammer",1,"Steel Ingot",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
123,10136,"Smithing","RecipeLevelTable#34","Steel Crowsbeak Hammer",1,"Steel Ingot",1,"Undyed Velveteen",1,"Oak Lumber",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
124,10131,"Smithing","RecipeLevelTable#33","Steel Hatchet",1,"Steel Ingot",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
125,10141,"Smithing","RecipeLevelTable#35","Steel Pliers",1,"Steel Ingot",1,"Steel Rivets",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
126,10140,"Smithing","RecipeLevelTable#35","Crosscut Saw",1,"Steel Ingot",1,"Steel Rivets",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
127,10139,"Smithing","RecipeLevelTable#35","Steel Bhuj",1,"Steel Ingot",2,"Oak Lumber",1,"Iron Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
128,10143,"Smithing","RecipeLevelTable#35","Wrapped Steel Culinary Knife",1,"Steel Ingot",1,"Oak Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
129,10142,"Smithing","RecipeLevelTable#35","Heavy Steel Mortar",1,"Steel Mortar",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,"","",False
130,10145,"Smithing","RecipeLevelTable#35","Wrapped Steel Scythe",1,"Steel Scythe",1,"Siltstone Whetstone",1,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,"","",False
131,10148,"Smithing","RecipeLevelTable#36","Steel Round Knife",1,"Steel Ingot",1,"Oak Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
132,10147,"Smithing","RecipeLevelTable#36","Wrapped Steel Claw Hammer",1,"Steel Claw Hammer",1,"Boar Leather",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,"","",False
133,10149,"Smithing","RecipeLevelTable#36","Wrapped Steel Awl",1,"Steel Awl",1,"Toad Leather",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,"","",False
134,10150,"Smithing","RecipeLevelTable#37","Steel Longsword",1,"Steel Ingot",2,"Walnut Lumber",1,"Fish Glue",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
135,10151,"Smithing","RecipeLevelTable#38","Mythril Ingot",1,"Mythril Ore",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,"","",False
136,10158,"Smithing","RecipeLevelTable#38","Plumed Mythril Pickaxe",1,"Mythril Ingot",1,"Undyed Linen",1,"Oak Lumber",1,"Wildfowl Feather",1,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
137,10152,"Smithing","RecipeLevelTable#38","Mythril Broadsword",1,"Mythril Ingot",1,"Oak Lumber",1,"Wolf Fang",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
138,10159,"Smithing","RecipeLevelTable#38","Mythril Hatchet",1,"Mythril Ingot",1,"Oak Lumber",1,"Brass Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
139,10161,"Smithing","RecipeLevelTable#39","Mythril Rivets",1,"Mythril Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,"","",False
140,10163,"Smithing","RecipeLevelTable#39","Spiked Mythril Labrys",1,"Steel Ingot",3,"Oak Lumber",1,"Boar Leather",1,"Mythril Ingot",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
141,10162,"Smithing","RecipeLevelTable#39","Mythril Claws",1,"Mythril Plate",1,"Mythril Ingot",1,"Oak Lumber",1,"Fish Glue",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
142,10165,"Smithing","RecipeLevelTable#39","Mythril Head Knife",1,"Mythril Ingot",1,"Oak Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
143,10164,"Smithing","RecipeLevelTable#39","Mythril Saw",1,"Mythril Ingot",1,"Mythril Rivets",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
144,10169,"Smithing","RecipeLevelTable#40","Mythril Ornamental Hammer",1,"Mythril Ingot",1,"Mythril Rivets",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
145,10166,"Smithing","RecipeLevelTable#40","Mythril Bhuj",1,"Mythril Ingot",2,"Walnut Lumber",1,"Electrum Ingot",1,"Steel Ingot",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
146,10170,"Smithing","RecipeLevelTable#40","Mythril Awl",1,"Mythril Ingot",1,"Oak Lumber",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
147,10167,"Smithing","RecipeLevelTable#40","Mythril Claw Hammer",1,"Mythril Ingot",1,"Oak Lumber",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
148,10168,"Smithing","RecipeLevelTable#40","Mythril File",1,"Mythril Ingot",2,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
149,10175,"Smithing","RecipeLevelTable#41","Mythril Culinary Knife",1,"Mythril Ingot",1,"Mahogany Lumber",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
150,10177,"Smithing","RecipeLevelTable#41","Mythril Scythe",1,"Mythril Ingot",1,"Mahogany Lumber",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
151,10174,"Smithing","RecipeLevelTable#41","Mythril Mortar",1,"Mythril Ingot",2,"Mahogany Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
152,10176,"Smithing","RecipeLevelTable#41","Mythril Sledgehammer",1,"Mythril Ingot",1,"Oak Lumber",1,"Horn Glue",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
153,10178,"Smithing","RecipeLevelTable#42","Cobalt Ingot",1,"Cobalt Ore",2,"Iron Ore",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,"","",False
154,10183,"Smithing","RecipeLevelTable#42","Mythril Pliers",1,"Mythril Ingot",1,"Mythril Rivets",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
155,10187,"Smithing","RecipeLevelTable#43","Cobalt Rivets",1,"Cobalt Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,"","",False
156,10179,"Smithing","RecipeLevelTable#42","Cobalt Katzbalger",1,"Cobalt Ingot",2,"Oak Lumber",1,"Boar Leather",1,"Electrum Ingot",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
157,10180,"Smithing","RecipeLevelTable#42","Cobalt Knuckles",1,"Cobalt Ingot",2,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
158,10188,"Smithing","RecipeLevelTable#43","Cobalt Shamshir",1,"Cobalt Ingot",2,"Aldgoat Horn",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
159,10189,"Smithing","RecipeLevelTable#43","Buccaneer's Bardiche",1,"Cobalt Ingot",2,"Rosewood Branch",1,"Horn Glue",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
160,10199,"Smithing","RecipeLevelTable#45","Demilune Bhuj",1,"Cobalt Ingot",2,"Mahogany Lumber",1,"Jadeite",1,"Steel Ingot",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
161,10203,"Smithing","RecipeLevelTable#45","Wrapped Hawksbeak Hammer",1,"Cobalt Cross-pein Hammer",1,"Rosewood Lumber",1,"Boar Leather",1,"Shark Oil",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,"","",False
162,10208,"Smithing","RecipeLevelTable#46","Bas-relief Cobalt Saw",1,"Cobalt Ingot",1,"Cobalt Rivets",1,"Rosewood Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
163,10209,"Smithing","RecipeLevelTable#46","Electrum Head Knife",1,"Cobalt Ingot",1,"Electrum Ingot",1,"Rosewood Lumber",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
164,10211,"Smithing","RecipeLevelTable#47","Electrum Lapidary Hammer",1,"Cobalt Ingot",1,"Cobalt Rivets",1,"Rosewood Lumber",1,"Tourmaline",1,"Electrum Ingot",1,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
165,10210,"Smithing","RecipeLevelTable#47","Cobalt Raising Hammer",1,"Cobalt Ingot",1,"Cobalt Plate",1,"Rosewood Lumber",1,"Cobalt Rivets",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
166,10215,"Smithing","RecipeLevelTable#48","Egret Dolabra",1,"Cobalt Ingot",1,"Cobalt Plate",1,"Rosewood Lumber",1,"Boar Leather",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
167,10220,"Smithing","RecipeLevelTable#49","Horned Hatchet",1,"Cobalt Ingot",1,"Rosewood Lumber",1,"Boar Leather",1,"Aldgoat Horn",1,"Raptor Sinew",1,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
168,10216,"Smithing","RecipeLevelTable#49","Cobalt Winglet",1,"Cobalt Ingot",2,"Mahogany Lumber",1,"Horn Glue",1,"Sunrise Tellin",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
169,10217,"Smithing","RecipeLevelTable#49","Cobalt Claws",1,"Cobalt Plate",1,"Cobalt Ingot",1,"Mahogany Lumber",1,"Horn Glue",1,"Brass Ingot",1,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
170,10644,"Armorcraft","RecipeLevelTable#1","Bronze Ingot",1,"Copper Ore",2,"Tin Ore",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,,0,"Aspect: None",0,False,50,100,67,0,0,0,0,0,"",True,True,"","",False
171,10646,"Armorcraft","RecipeLevelTable#2","Bronze Rivets",1,"Bronze Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,,0,"Aspect: None",0,False,50,100,67,0,0,0,0,0,"",True,True,"","",False
172,10645,"Armorcraft","RecipeLevelTable#2","Bronze Rings",1,"Bronze Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,,0,"Aspect: None",0,False,50,100,67,0,0,0,0,0,"",True,True,"","",False
173,10647,"Armorcraft","RecipeLevelTable#3","Bronze Plate",1,"Bronze Ingot",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,,0,"Aspect: None",0,False,50,100,67,0,0,0,0,0,"",True,True,"","",False
174,10648,"Armorcraft","RecipeLevelTable#3","Bronze Alembic",1,"Bronze Plate",1,"Bronze Rivets",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
175,10649,"Armorcraft","RecipeLevelTable#4","Bronze Skillet",1,"Bronze Plate",1,"Maple Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
176,10650,"Armorcraft","RecipeLevelTable#5","Bronze Hoplon",1,"Bronze Plate",2,"Maple Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
177,10651,"Armorcraft","RecipeLevelTable#6","Bronze Haubergeon",1,"Bronze Rings",3,"Undyed Hempen Cloth",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
178,10652,"Armorcraft","RecipeLevelTable#7","Bronze Sollerets",1,"Bronze Plate",1,"Bronze Rings",1,"Leather",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
179,10654,"Armorcraft","RecipeLevelTable#8","Bronze Chain Coif",1,"Bronze Plate",1,"Bronze Rings",1,"Leather",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
180,10653,"Armorcraft","RecipeLevelTable#8","Bronze Sallet",1,"Bronze Plate",1,"Bronze Ingot",1,"Bronze Rivets",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
181,10656,"Armorcraft","RecipeLevelTable#9","Bronze Mitt Gauntlets",1,"Bronze Plate",1,"Bronze Rivets",1,"Leather",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
182,10655,"Armorcraft","RecipeLevelTable#9","Amateur's Alembic",1,"Bronze Plate",1,"Bronze Rivets",1,"Copper Ingot",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,"","",False
